247,V,28,7,1635,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
248,V,28,87,81,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
249,V,28,91,115,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
250,V,28,112,40,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
251,V,28,175,129,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
252,V,28,80,65,,'2022-04-02 15:30:00',-1,-1,-1,-1,-1
253,V,29,40,95,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
254,V,29,129,6,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
255,V,29,91,112,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
256,V,29,115,87,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
257,V,29,54,80,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
258,V,29,65,81,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
259,V,29,1635,175,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
260,V,29,16,7,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
261,V,29,131,83,,'2022-04-09 15:30:00',-1,-1,-1,-1,-1
262,V,30,83,40,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
263,V,30,95,54,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
264,V,30,6,1635,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
265,V,30,7,131,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
266,V,30,87,65,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
267,V,30,112,129,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
268,V,30,175,115,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
269,V,30,81,16,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
270,V,30,80,91,,'2022-04-16 15:30:00',-1,-1,-1,-1,-1
271,V,31,40,7,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
272,V,31,129,95,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
273,V,31,91,175,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
274,V,31,112,87,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
275,V,31,115,6,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
276,V,31,54,16,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
277,V,31,65,83,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
278,V,31,1635,80,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
279,V,31,131,81,,'2022-04-23 15:30:00',-1,-1,-1,-1,-1
280,V,32,83,54,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
281,V,32,95,65,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
282,V,32,6,91,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
283,V,32,7,129,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
284,V,32,87,1635,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
285,V,32,175,112,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
286,V,32,81,40,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
287,V,32,16,131,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
288,V,32,80,115,,'2022-04-30 15:30:00',-1,-1,-1,-1,-1
289,V,33,40,16,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
290,V,33,129,83,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
